file_path,column_name,inferred_type,null_count,sample_values,notes
outputs/model_lab/tournament_engine/tournament_model_scorecard.csv,rmsse_guardrail_status,text_like,0,pass | warning | fail,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_scorecard.csv,risk_status,text_like,0,low | medium | high,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_scorecard.csv,audit_risk_flag,boolean_like,0,False | True,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_scorecard.csv,eligible_for_champion_consideration,boolean_like,0,True | False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_scorecard.csv,champion_exclusion_reason,text_like,12,Audit #4 high-risk flag: extreme MASE/RMSSE and possible scale or recursive-collapse issue,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_scorecard.csv,created_timestamp,date_like,0,2026-06-13T18:07:40,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,run_id,text_like,0,tournament_engine,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,preliminary_position,integer_like,0,1 | 2 | 3 | 4 | 5,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,model_name,text_like,0,ETS Explicit | AutoARIMA | FixedGrowth_1_5 | ETS_Current | LinearRegression,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,model_origin,text_like,0,challenger | baseline,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,model_family,text_like,0,statistical | growth_baseline | machine_learning | lightweight_neural,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,official_median_mase,numeric_like,0,6.901143533373399 | 8.088530320808188 | 8.649280961006667 | 8.65417111153676 | 9.49576945571986,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,official_median_rmsse,numeric_like,0,1.856193218184295 | 1.8590126984374988 | 2.2718379673062783 | 2.273019421267602 | 2.7517633206678718,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,supported_better_count,integer_like,0,8 | 2 | 6 | 4 | 5,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,supported_worse_count,integer_like,0,0 | 1 | 3 | 9 | 5,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,risk_status,text_like,0,low | medium | high,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,audit_risk_flag,boolean_like,0,False | True,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,eligible_for_champion_consideration,boolean_like,0,True | False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,created_timestamp,date_like,0,2026-06-13T18:07:40,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,run_id,text_like,0,tournament_engine,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,model_a,text_like,0,ARIMA_Fixed | ETS_Current | LinearRegression | FixedGrowth_1_5 | FixedGrowth_3,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,model_b,text_like,0,ETS_Current | LinearRegression | FixedGrowth_1_5 | FixedGrowth_3 | FixedGrowth_4,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,model_a_origin,text_like,0,baseline | challenger,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,model_b_origin,text_like,0,baseline | challenger,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,paired_entity_count,integer_like,0,39,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,median_delta_mase,numeric_like,0,3.4917490250170395 | 1.705991236700136 | 3.4709885792659385 | 2.7114576235508183 | -0.12771059449634414,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,bootstrap_ci_low,numeric_like,0,0.6140442369948076 | -1.4375163576493204 | 0.5880940179412883 | -1.1991292205000494 | -3.2136166769955974,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,bootstrap_ci_high,numeric_like,0,4.764950425683111 | 4.538827209637516 | 6.176905682887448 | 5.381384548833138 | 2.8162645370209343,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,sign_test_p_value,numeric_like,0,0.009475304279476404 | 0.7492586247608415 | 0.3367836351899314 | 1.0 | 0.10812902140605729,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,bh_adjusted_p_value,numeric_like,0,0.019449308784188407 | 0.8005777086485704 | 0.41045505538772886 | 1.0 | 0.16219353210908594,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,practical_threshold,numeric_like,0,0.02,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,practically_meaningful,boolean_like,0,True | False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,statistically_supported,boolean_like,0,True | False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,comparison_status,text_like,0,supported_difference | inconclusive,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_pairwise_evidence.csv,created_timestamp,date_like,0,2026-06-13T18:07:40,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,run_id,text_like,0,tournament_engine,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,model_name,text_like,0,ARIMA_Fixed | ETS_Current | LinearRegression | FixedGrowth_1_5 | FixedGrowth_3,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,model_origin,text_like,0,baseline | challenger,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,model_family,text_like,0,statistical | machine_learning | growth_baseline | lightweight_neural,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,comparisons_tested,integer_like,0,12,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,supported_better_count,integer_like,0,3 | 4 | 6 | 2 | 1,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,supported_worse_count,integer_like,0,3 | 0 | 1 | 5 | 9,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,inconclusive_count,integer_like,0,6 | 8 | 7 | 5 | 2,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,net_supported_evidence,integer_like,0,0 | 4 | 3 | 6 | -3,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,audit_risk_flag,boolean_like,0,False | True,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_model_evidence_summary.csv,created_timestamp,date_like,0,2026-06-13T18:07:40,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,run_id,text_like,0,tournament_engine,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,model_name,text_like,0,ARIMA_Fixed | ETS_Current | FixedGrowth_1_5 | FixedGrowth_3 | FixedGrowth_4,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,model_origin,text_like,0,baseline | challenger,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,model_family,text_like,0,statistical | growth_baseline | machine_learning | lightweight_neural,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,entity_key,text_like,0,APC-Dedicated | APC-MSIT | APC-Multitenant | ARE-Go Local | AUS-Go Local,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,median_mase,numeric_like,0,3.2875262112854213 | 3.4543601462729034 | 2.699432193344133 | 6.99033711757601 | 9.31804376627905,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,median_rmsse,numeric_like,0,0.3390119024866116 | 0.3834239108157525 | 0.270540812452145 | 0.7107587468482364 | 1.006504917230264,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,median_wmape,numeric_like,273,0.1212683624652326 | 0.1421750304112459 | 0.7894275920273377 | 0.0339643198900707 | 0.0579208334929245,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,median_smape,numeric_like,273,0.148763916354267 | 0.1747794599104748 | 1.3108960577957072 | 0.0333904248229098 | 0.0564932445960938,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,median_bias,numeric_like,273,-4.732263831404096 | -15.27268273445445 | -692.3820763641017 | 7.0879135400055295 | 5.70290897796205,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,entity_weight,boolean_like,0,1,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,audit_risk_flag,boolean_like,0,False | True,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_entity_model_scores.csv,created_timestamp,date_like,0,2026-06-13T18:07:40,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_risk_register.csv,run_id,text_like,0,tournament_engine,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_risk_register.csv,model_name,text_like,0,FastNeuralAR_MLP | NBEATS | NHITS | AUDIT_4,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_risk_register.csv,risk_type,text_like,0,severe_mase_or_rmsse_guardrail | extremely_high_mase | extremely_high_rmsse | partial_rows_excluded | dependency_deferral,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_risk_register.csv,risk_level,text_like,0,high | medium | advisory,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_risk_register.csv,evidence,text_like,0,official_median_mase=739.921888; official_median_rmsse=164.622417 | official_median_mase=739.921888 | official_median_rmsse=164.622417 | Audit #4 F-015: pre-recovery NBEATS partial rows existed only in inventory/checkpoints. | NHITS deferred_dependency_blocked due to Python 3.14 / neuralforecast / ray incompatibility.,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_risk_register.csv,impact_on_tournament,text_like,0,Model remains scored but may be excluded from champion consideration. | High-risk flag carried forward; scored but not silently promoted. | NBEATS is not scored; tournament consumes final audited artifacts only. | NHITS is not scored. | Condition carried forward for sanity review.,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_risk_register.csv,recommended_review_action,text_like,0,Review in 5.30A sanity review before 5.31 decision. | Investigate scale/normalization or recursive collapse behavior. | Do not read checkpoint or partial forecast files in downstream blocks. | Do not include NHITS until dependency blocker is resolved and audited. | Review Audit #4 conditions during 5.30A.,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_risk_register.csv,created_timestamp,date_like,0,2026-06-13T18:07:40,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_summary.csv,run_id,text_like,0,tournament_engine,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_summary.csv,baseline_models,integer_like,0,7,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_summary.csv,challenger_models,integer_like,0,6,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_summary.csv,total_tournament_models,integer_like,0,13,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_summary.csv,entity_model_rows,integer_like,0,507,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_summary.csv,pairwise_comparisons,integer_like,0,78,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_summary.csv,preliminary_standings_created,boolean_like,0,True,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_summary.csv,champion_selected,boolean_like,0,False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_summary.csv,winner_selected,boolean_like,0,False,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_summary.csv,ready_for_5_30A_sanity_review,boolean_like,0,True,sampled first rows; null_count is sample-based for large files
outputs/model_lab/tournament_engine/tournament_summary.csv,created_timestamp,date_like,0,2026-06-13T18:07:40,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,model_name,text_like,0,ARIMA_Fixed | ETS_Current | LinearRegression | FixedGrowth_1_5 | FixedGrowth_3,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,model_origin,text_like,0,baseline | challenger,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,model_family,text_like,0,statistical | machine_learning | growth_baseline | lightweight_neural | deep_learning,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,final_status,text_like,0,active_tournament_model | selected_champion | deferred_runtime_impractical | deferred_dependency_blocked,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,selected_champion,boolean_like,0,False | True,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,risk_flag,boolean_like,0,False | True,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,eligible_for_champion,boolean_like,0,True | False,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,governance_primary_action,text_like,0,MONITOR | REVIEW | KEEP_WITH_CONDITIONS | REVIEW_INVESTIGATE | TEST_LATER,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,governance_secondary_action,text_like,0,BENCHMARK_REFERENCE | MONITOR | MODEL_POOL_REFERENCE | EXCLUDE_FROM_CHAMPION_CONSIDERATION | DEFER,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,recommendation_summary,text_like,0,Valid non-champion model retained as a governed reference. | Baseline retained as reference with manual review carry-forward. | Selected champion with conditions; preserve medium confidence and explicit caveats. | High-risk challenger retained for transparency but excluded from champion consideration. | Deferred due to runtime impracticality for MVP/current environment.,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,dashboard_requirement,text_like,0,Display as governed non-champion reference model. | Display manual-review carry-forward if shown in model details. | Display as conditional champion with medium confidence; do not present as unconditional winner. | Surface high-risk behavior and investigation need. | Show as deferred_runtime_impractical future-work model.,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,future_review_trigger,text_like,0,Review if future evidence materially changes model status. | Manual review resolves or reclassifies risk status. | Future audit or production monitoring may close or change champion conditions. | Investigate scale/normalization or recursive-collapse behavior before contender treatment. | Retest in stronger VM/container/GPU or optimized execution environment.,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/governance_recommendations.csv,created_timestamp,date_like,0,2026-06-14T10:32:59,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,risk_id,text_like,0,R-001 | R-002 | R-003 | R-004 | R-005,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,source_artifact,text_like,0,outputs/model_lab/model_lab_closure_pack/model_lab_risk_register_final.csv,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,risk_type,text_like,0,model_behavior | deferred_model | decision_condition | audit_condition | sanity_review,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,model_name,text_like,0,FastNeuralAR_MLP | NBEATS | NHITS | ETS Explicit | AUDIT_4,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,risk_description,text_like,0,high MASE/RMSSE behavior / possible scale or recursive collapse issue | runtime impractical for MVP/current environment | dependency blocked / Python 3.14 neuralforecast ray incompatibility | champion selected with conditions / medium confidence | Audit #4 conditions carried forward,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,risk_level,text_like,0,high | medium | advisory | minor,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,assigned_primary_action,text_like,0,REVIEW_INVESTIGATE | TEST_LATER | KEEP_WITH_CONDITIONS | MONITOR | REVIEW,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,assigned_secondary_action,text_like,0,EXCLUDE_FROM_CHAMPION_CONSIDERATION | DEFER | MONITOR | SURFACE_ON_DASHBOARD,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,action_rationale,text_like,0,R-001 is governed through REVIEW_INVESTIGATE with EXCLUDE_FROM_CHAMPION_CONSIDERATION to prevent silent risk loss. | R-002 is governed through TEST_LATER with DEFER to prevent silent risk loss. | R-003 is governed through TEST_LATER with DEFER to prevent silent risk loss. | R-004 is governed through KEEP_WITH_CONDITIONS with MONITOR to prevent silent risk loss. | R-005 is governed through MONITOR with SURFACE_ON_DASHBOARD to prevent silent risk loss.,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,dashboard_carry_forward,boolean_like,0,True,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,future_work_required,boolean_like,0,True | False,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,review_trigger,text_like,0,Future neural implementation review or scale/recursive behavior fix. | Stronger VM/container/GPU or optimized batch execution becomes available. | Python 3.11/3.12 neuralforecast/ray-compatible environment becomes available. | Future audit or production monitoring changes confidence/conditions. | Audit #4 condition is superseded or formally closed.,sampled first rows; null_count is sample-based for large files
outputs/governance/6_2_decision_rules/risk_to_action_mapping.csv,created_timestamp,date_like,0,2026-06-14T10:32:59,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,condition_id,text_like,0,C-001 | C-002 | C-003 | C-004 | C-005,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,selected_champion_model,text_like,0,ETS Explicit,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,condition_type,text_like,0,medium_confidence | conditional_champion_status | pairwise_evidence_scope | risk_carry_forward | no_unconditional_replacement_claim,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,condition_description,text_like,0,"Champion selected with medium confidence, not high confidence. | ETS Explicit is selected as champion with conditions, not as an unconditional winner. | ETS Explicit has strong pairwise support but this does not imply dominance in every entity or future scenario. | Known risk carry-forwards remain active, including FastNeuralAR_MLP investigation and deferred NBEATS/NHITS. | Dashboard and stakeholder summaries must not state that ETS Explicit unconditionally replaces all other models.",sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,source_artifact,text_like,0,outputs/model_lab/champion_decision/champion_decision.csv | outputs/model_lab/model_lab_closure_pack/model_lab_champion_summary.csv | outputs/model_lab/model_lab_closure_pack/model_lab_risk_register_final.csv | outputs/governance/6_2_decision_rules/decision_action_framework.csv,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,severity,text_like,0,condition | communication_guardrail | risk_carry_forward,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,governance_action,text_like,0,MONITOR | KEEP_WITH_CONDITIONS | SURFACE_ON_DASHBOARD | DO_NOT_PRESENT_AS_UNCONDITIONAL_WINNER,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,dashboard_display_required,boolean_like,0,True,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,review_trigger,text_like,0,"Confidence changes through future audit, monitoring, or new evidence. | Future champion decision changes decision type. | Evidence scope changes through future tournament or production monitoring. | Risk register changes or future work resolves carried-forward items. | Any dashboard or stakeholder copy claims unconditional replacement.",sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,expiration_or_reassessment_rule,text_like,0,Reassess before any high-confidence or unconditional champion language is used. | Expires only if a later governed decision upgrades or replaces the conditional champion status. | Reassess when pairwise evidence is refreshed or expanded. | Do not expire until risks are explicitly closed by a later governed artifact. | Permanent until a future champion decision explicitly authorizes unconditional language.,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv,created_timestamp,date_like,0,2026-06-14T10:40:38,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,language_id,text_like,0,L-001 | L-002 | L-003 | L-004 | L-005,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,language_category,text_like,0,approved | discouraged | prohibited,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,audience,text_like,0,executive | dashboard | stakeholder | all,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,statement_text,text_like,0,"ETS Explicit was selected as champion with conditions. | ETS Explicit is the current recommended champion candidate under the Model Lab governance framework. | The champion decision has medium confidence and must be interpreted with documented carry-forward risks. | The tournament standing supports ETS Explicit, but the champion decision remains conditional. | ETS Explicit is the top model.",sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,allowed_status,text_like,0,allowed | allowed_with_context | prohibited,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,reason,text_like,0,Matches official champion decision. | Preserves governance context. | Keeps confidence and risks visible. | Separates standing from champion decision. | Can be misleading unless tied to conditional champion and scope.,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,replacement_statement,text_like,4,ETS Explicit was selected as champion with conditions under the Model Lab governance framework. | ETS Explicit had strong tournament evidence and was selected as champion with conditions. | ETS Explicit was selected as champion with conditions. | ETS Explicit is the conditional champion under current Model Lab evidence. | ETS Explicit is the selected champion with conditions; other models remain governed references or future-work candidates.,sampled first rows; null_count is sample-based for large files
outputs/governance/6_3_champion_conditions/champion_dashboard_language.csv,created_timestamp,date_like,0,2026-06-14T10:40:38,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,binding_id,text_like,0,DB-001 | DB-002 | DB-003 | DB-004 | DB-005,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,dashboard_section,text_like,0,Executive Summary | Champion Decision | Model Universe | Tournament Standings | Baseline vs Challenger Scorecard,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,source_artifact,text_like,0,outputs/model_lab/model_lab_closure_pack/model_lab_key_results.csv | outputs/model_lab/model_lab_closure_pack/model_lab_champion_summary.csv | outputs/model_lab/champion_decision/champion_decision.csv | outputs/model_lab/model_lab_closure_pack/model_lab_final_model_universe.csv | outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,source_fields,text_like,0,"metric_name,metric_value,metric_context | selected_champion_model,decision_type,decision_confidence,official_median_mase,official_median_rmsse,supported_better_count,supported_worse_count | decision,selected_champion_model,selected_champion_origin,selected_champion_family,decision_confidence,conditions | model_name,model_origin,model_family,final_status,included_in_tournament,eligible_for_champion,selected_champion,deferred_reason,risk_flag | preliminary_position,model_name,official_median_mase,",sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,display_fields,text_like,0,key KPIs | champion summary fields | official decision | model universe | standings table,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,allowed_transformations,text_like,0,"filtering, sorting, renaming labels | formatting numeric display, renaming labels | renaming labels | filtering with visible counts, sorting | sorting, filtering, label renaming",sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,prohibited_transformations,text_like,0,"recomputing KPIs, changing champion decision, hiding risks | changing MASE/RMSSE, changing confidence, changing decision type | changing champion decision or conditions | dropping deferred models, hiding risk flags | inferring champion from rank, winner language",sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,refresh_behavior,text_like,0,read_only_file_load | static_artifact_load,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,required_for_mvp,boolean_like,0,True,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_data_binding_contract.csv,created_timestamp,date_like,0,2026-06-14T10:49:31,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_required_sections.csv,section_id,text_like,0,DS-001 | DS-002 | DS-003 | DS-004 | DS-005,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_required_sections.csv,dashboard_section,text_like,0,Executive Summary | Champion Decision | Champion Conditions | Model Universe | Tournament Standings,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_required_sections.csv,section_purpose,text_like,0,Top-line governed status. | Display official champion decision. | Display active champion conditions. | Show final model universe. | Show standings as evidence only.,sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_required_sections.csv,required_elements,text_like,0,"champion decision, confidence, audit status, key results | decision type, ETS Explicit, origin, family, confidence | C-001 through C-005 | baseline, challenger, deferred status, risk flags | preliminary positions and tournament metrics",sampled first rows; null_count is sample-based for large files
outputs/governance/6_4_dashboard_contract/dashboard_required_sections.csv,primary_source_artifact,text_like,0,outputs/model_lab/model_lab_closure_pack/model_lab_key_results.csv | outputs/model_lab/champion_decision/champion_decision.csv | outputs/governance/6_3_champion_conditions/champion_conditions_protocol.csv | outputs/model_lab/model_lab_closure_pack/model_lab_final_model_universe.csv | outputs/model_lab/tournament_engine/tournament_preliminary_standings.csv,sampled first rows; null_count is sample-based for large files
