file_path,file_type,contains_old_root,contains_new_root,detected_reference,line_number_or_location,classification,risk_level,recommended_action,safe_to_modify_later,reason
shiny_app/server/settings_server.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/ui/body.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/ui/header.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/ui/tabs/accuracy_tab.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/ui/tabs/backtesting_tab.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/ui/tabs/forecast_overlay_tab.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/ui/tabs/governance_tab.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/ui/tabs/models_tab.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/ui/tabs/overview_tab.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
shiny_app/ui/tabs/settings_tab.R,shiny_file,False,False,,file,safe_relative_path,low,No old-root reference; appears portable or relative.,false,Runtime/config file scanned with no old-root reference.
